PH_002	0.000001  0.250715  0.749282  0.000001
PH_003	0.000001  0.666408  0.333589  0.000001
PH_004	0.685162  0.220517  0.008237  0.086085
PH_005	0.000001  0.246266  0.753731  0.000001
PH_006	0.000001  0.881603  0.000001  0.118394
PH_007	0.000001  0.886753  0.000001  0.113244
PH_008	0.187945  0.354465  0.457588  0.000001
PH_009	0.000002  0.999995  0.000001  0.000001
PH_010	0.499968  0.500029  0.000001  0.000001
PH_011	0.167042  0.798255  0.000001  0.034701
PH_012	0.000001  0.934869  0.000001  0.065128
PH_013	0.668632  0.303566  0.007310  0.020492
PH_014	0.000001  0.361303  0.638694  0.000001
PH_015	0.000001  0.866094  0.000001  0.133903
PH_016	0.000001  0.000001  0.999996  0.000001
PH_017	0.000001  0.534949  0.465048  0.000001
PH_018	0.160754  0.380060  0.385602  0.073584
PH_019	0.000001  0.239736  0.760261  0.000001
PH_020	0.000001  0.183207  0.816790  0.000001
PH_021	0.000001  0.007079  0.992918  0.000001
PH_022	0.031969  0.502486  0.461785  0.003760
PH_023	0.083865  0.490473  0.220801  0.204862
PH_024	0.292173  0.000001  0.707824  0.000001
PH_025	0.000001  0.273206  0.521318  0.205474
PH_026	0.068954  0.098390  0.831489  0.001168
PH_027	0.413460  0.171666  0.345490  0.069384
PH_028	0.411413  0.000001  0.588584  0.000001
PH_029	0.428731  0.252033  0.243504  0.075731
PH_030	0.132995  0.417315  0.309080  0.140611
PH_031	0.494398  0.428517  0.000001  0.077083
PH_032	0.332454  0.000001  0.667543  0.000001
PH_033	0.562991  0.148400  0.254925  0.033685
PH_034	0.365786  0.163279  0.470933  0.000001
PH_035	0.195407  0.477204  0.053712  0.273678
PH_036	0.398128  0.000001  0.601869  0.000001
PH_037	0.268020  0.344329  0.120824  0.266827
PH_038	0.049632  0.315887  0.564404  0.070077
PH_039	0.165090  0.396713  0.139770  0.298428
PH_040	0.000001  0.240180  0.488492  0.271327
PH_041	0.181311  0.089297  0.022808  0.706584
PH_042	0.339941  0.303231  0.218231  0.138597
PH_043	0.219225  0.128844  0.000001  0.651930
PH_044	0.654894  0.051070  0.132082  0.161954
PH_045	0.473656  0.098114  0.095176  0.333055
PH_046	0.559904  0.168365  0.128157  0.143574
PH_047	0.779123  0.007077  0.136328  0.077472
PH_048	0.864910  0.085265  0.049823  0.000001
PH_049	0.999996  0.000001  0.000001  0.000001
PH_050	0.796765  0.029370  0.000001  0.173864
PH_051	0.428443  0.000001  0.506001  0.065554
PH_052	0.000001  0.000001  0.000001  0.999996
PH_053	0.807001  0.087192  0.078256  0.027551
PH_054	0.471563  0.000001  0.000001  0.528434
PH_055	0.532265  0.027131  0.145227  0.295377
PH_056	0.951758  0.000001  0.000001  0.048239
PH_057	0.000001  0.000001  0.000001  0.999996
PH_058	0.845971  0.154026  0.000001  0.000001
PH_060	0.851455  0.148543  0.000001  0.000001
PH_061	0.752289  0.000001  0.233921  0.013788
PH_062	0.864567  0.135430  0.000001  0.000001
PH_063	0.999996  0.000001  0.000001  0.000001
PH_064	0.358629  0.191466  0.064171  0.385734
PH_065	0.133644  0.037096  0.000001  0.829259
PH_066	0.206554  0.000001  0.254822  0.538623
PH_067	0.848423  0.151574  0.000001  0.000001
PH_068	0.451347  0.000001  0.000001  0.548650
PH_069	0.870303  0.129066  0.000630  0.000001
PH_070	0.557119  0.302735  0.000001  0.140145
PH_071	0.706391  0.000001  0.000001  0.293606
PH_072	0.241116  0.000001  0.000001  0.758881
PH_073	0.000001  0.384251  0.000001  0.615746
PH_074	0.479303  0.219072  0.134304  0.167321
PH_075	0.613418  0.000520  0.000001  0.386061
PH_076	0.228740  0.199099  0.000001  0.572160
PH_077	0.000001  0.000001  0.000001  0.999996
PH_078	0.000001  0.093167  0.000001  0.906830
PH_079	0.000001  0.105892  0.000001  0.894105
PH_081	0.999996  0.000001  0.000001  0.000001
PH_082	0.342462  0.000001  0.536143  0.121393
PH_083	0.000001  0.007953  0.000001  0.992044
PH_084	0.497766  0.000001  0.000001  0.502231
PH_085	0.387426  0.000001  0.438315  0.174258
PH_086	0.555724  0.000001  0.000001  0.444273
PH_087	0.278800  0.138831  0.020821  0.561548
PH_088	0.000001  0.000001  0.927547  0.072450
PH_089	0.357834  0.271163  0.242494  0.128508
PH_090	0.000001  0.000001  0.000001  0.999996
PH_092	0.000001  0.162130  0.000001  0.837867
PH_093	0.503862  0.079057  0.000001  0.417080
PH_094	0.035444  0.156672  0.406529  0.401355
PH_096	0.126450  0.077907  0.530773  0.264870
PH_097	0.000001  0.551166  0.448831  0.000001
PH_098	0.078513  0.532140  0.000001  0.389346
PH_099	0.116083  0.049356  0.724538  0.110023
PH_100	0.000001  0.521264  0.000001  0.478733
PH_101	0.000001  0.509538  0.000001  0.490459
PH_102	0.263118  0.000001  0.639534  0.097346
PH_103	0.257192  0.329078  0.000001  0.413729
PH_104	0.667795  0.269644  0.062560  0.000001
PH_105	0.188618  0.702592  0.000001  0.108788
PH_106	0.413673  0.000001  0.586324  0.000001
PH_107	0.000001  0.686848  0.000001  0.313150
PH_108	0.140124  0.048511  0.660502  0.150862
PH_109	0.124876  0.396992  0.000001  0.478130
PH_110	0.230762  0.183486  0.181423  0.404329
PH_111	0.055035  0.269812  0.581867  0.093285
PH_112	0.000001  0.652171  0.000001  0.347826
PH_113	0.000001  0.087126  0.000001  0.912871
PH_114	0.704923  0.073367  0.030673  0.191038
PH_115	0.225333  0.000001  0.346442  0.428224
PH_116	0.000001  0.095164  0.697266  0.207569
PH_117	0.000001  0.453935  0.000001  0.546062
PH_118	0.019065  0.080946  0.668346  0.231643
PH_119	0.157374  0.154450  0.640710  0.047466
PH_120	0.310594  0.358114  0.092586  0.238706
PH_121	0.259633  0.124443  0.501478  0.114446
PH_122	0.411482  0.087405  0.447346  0.053768
PH_123	0.242462  0.073177  0.531221  0.153140
PH_124	0.250993  0.370535  0.282323  0.096149
PH_125	0.046926  0.223568  0.637368  0.092137
PH_127	0.000001  0.229289  0.460643  0.310067
PH_129	0.000001  0.196008  0.631337  0.172653
PH_130	0.000001  0.322062  0.499712  0.178224
PH_131	0.221179  0.200087  0.432943  0.145792
PH_132	0.568345  0.058819  0.230577  0.142258
PH_133	0.637890  0.080135  0.159686  0.122289
PH_134	0.167355  0.115443  0.512983  0.204219
PH_135	0.000001  0.124075  0.602546  0.273378
PH_136	0.283172  0.257907  0.249227  0.209693
PH_137	0.290050  0.453140  0.000001  0.256808
PH_139	0.460658  0.215518  0.000001  0.323823
PH_140	0.514476  0.336827  0.000001  0.148696
PH_141	0.999996  0.000001  0.000001  0.000001
PH_143	0.265362  0.336890  0.341270  0.056479
PH_144	0.000001  0.127339  0.842088  0.030572
PH_145	0.667785  0.268019  0.064194  0.000001
PH_146	0.654041  0.010246  0.335712  0.000001
PH_147	0.000001  0.000001  0.999996  0.000001
PH_149	0.999996  0.000001  0.000001  0.000001
PH_150	0.089632  0.000902  0.625871  0.283595
